"Data Ocorrência";"Descrição";"Valor";"Categoria";"Conta"
"19/04/2017";"Reembolso ALGÁS";110.0;"Reembolso";"Conta Corrente"
"20/04/2017";"Pães e café";-14.54;"Padaria";"Cartão de Crédito BB"
"20/04/2017";"Almoço";-10.0;"Restaurante";"Cartão de Crédito BB"
"20/04/2017";"Bolos";-15.0;"Padaria";"Cartão de Crédito BB"
"20/04/2017";"Transferência para carteira";-470.0;"Transferência entre Contas";"Conta Corrente"
"20/04/2017";"Transferência para carteira";470.0;"Transferência entre Contas";"Carteira"
"20/04/2017";"Estacionamento Aeroporto de Maceió";-6.0;"Estacionamento";"Cartão de Crédito BB"
"21/04/2017";"Aluguel do carro em Foz de Iguaçu (2 / 10)";-33.1;"Transporte";"Cartão de Crédito BB"
"21/04/2017";"Viagem MCZ/AJU (2) e AJU/MCZ (1)";-176.87;"Passagens";"Cartão de Crédito BB"
"21/04/2017";"Viagem AJU/MCZ (1)";-58.96;"Passagens";"Cartão de Crédito BB"
"21/04/2017";"Estacionamento, taxas de embarque e pães";-30.0;"Padaria";"Carteira"
"21/04/2017";"Depósito para despesas de Isadora";-200.0;"Mesada";"Conta Corrente"
"21/04/2017";"Combustível para a HILUX";-103.0;"Combustível";"Cartão de Crédito BB"
"22/04/2017";"Diária no HIBISCUS";-135.0;"Eventos / Festas";"Cartão de Crédito BB"
"22/04/2017";"Jantar com Gracinha e amigos";-108.0;"Restaurante";"Cartão de Crédito BB"
"22/04/2017";"Estacionamento";-6.0;"Estacionamento";"Cartão de Crédito BB"
"23/04/2017";"Passagem para ACMD - Rio / Maceió (2 / 2)";-70.0;"Transporte";"Cartão de Crédito BB"
"23/04/2017";"Aluguel do carro em Florianópolis (2 / 10)";-11.0;"Transporte";"Cartão de Crédito BB"
"23/04/2017";"Almoço com Gracinha e Gabriela";-205.37;"Restaurante";"Cartão de Crédito BB"
"23/04/2017";"Alimentos e frutas";-27.54;"Supermercado";"Cartão de Crédito BB"
"24/04/2017";"Casa Maceió - Arquiteta novos móveis para os quartos";-634.5;"Ampliação/Melhorias em Imóveis";"Conta Corrente"
"24/04/2017";"Taxi residência / Rodoviária de Maceió";-35.0;"Táxi";"Carteira"
"24/04/2017";"Almoço com Fernando.";-40.52;"Restaurante";"Cartão de Crédito BB"
"24/04/2017";"Jantar com Gracinha e Glicia";-35.2;"Restaurante";"Cartão de Crédito BB"
"24/04/2017";"Taxa de Embarque - rodoviária de Aracaju";-17.0;"Passagens";"Carteira"
"24/04/2017";"Transporte de Rosiene Satirio de Oliveira - Semana";-51.0;"Transporte Empregados";"Carteira"
"24/04/2017";"Hidratantes (3 / 3)";-28.33;"Salão de Beleza e Cosméticos";"Cartão de Crédito BB"
"25/04/2017";"Aplicação no BRASILPREV - Isadora (4 / 12)";-602.71;"BRASILPREV";"Conta Corrente"
"25/04/2017";"Taxi Rodoviária Maceió - residência";-25.0;"Táxi";"Carteira"
"25/04/2017";"Jantar";-24.31;"Padaria";"Cartão de Crédito BB"
"25/04/2017";"Telefone Fixo - OI";-54.64;"Telefone Fixo";"Conta Corrente"
"25/04/2017";"Benefício PETROS I";8765.04;"Benefícios Aposentadoria";"Conta Corrente"
"25/04/2017";"Benefício PETROS II";2805.26;"Benefícios Aposentadoria";"Conta Corrente"
"25/04/2017";"Benefício INSS";3862.03;"Benefícios Aposentadoria";"Conta Corrente"
"26/04/2017";"Sandália para Isadora (2 / 2)";-63.45;"Roupas e Calçados";"Cartão de Crédito BB"
"26/04/2017";"Cafe da Manhã";-13.4;"Padaria";"Cartão de Crédito BB"
"26/04/2017";"Almoço";-23.0;"Restaurante";"Cartão de Crédito BB"
"26/04/2017";"Alimentos e frutas";-121.58;"Supermercado";"Cartão de Crédito BB"
"26/04/2017";"Jantar com Gracinha";-37.84;"Restaurante";"Cartão de Crédito BB"
"27/04/2017";"Depósito para despesas de Isadora";-200.0;"Mesada";"Conta Corrente"
"27/04/2017";"Lanche com Gracinha";-25.0;"Lanchonete";"Carteira"
"28/04/2017";"Controle de Ratos na Casa de Maceió (4 / 12)";-121.55;"OUTRAS DESPESAS";"Conta Corrente"
"28/04/2017";"Licenciamento automático - 2017 - moto";-102.01;"Moto Licenciamento";"Conta Corrente"
"28/04/2017";"DPVAT - 2017 - moto";-185.5;"Moto DPVAT";"Conta Corrente"
"28/04/2017";"Molas para a HILUX (1 / 6)";-126.24;"Automóvel Lavagem/Manutenção";"Cartão de Crédito BB"
"28/04/2017";"Imposto de Renda - Exercício 2017";-18498.53;"IR";"Conta Corrente"
"28/04/2017";"Salário - ALGÁS";11013.43;"Remuneração";"Conta Corrente"
"28/04/2017";"PLR - ALGÁS";20546.14;"PLR";"Conta Corrente"
"28/04/2017";"Aparelho de barba (barbeador) (5 / 10)";-8.99;"Restaurante";"Cartão de Crédito BB"
"28/04/2017";"Aluguel carro no Rio de Janeiro (2 / 10)";-11.08;"Transporte";"Cartão de Crédito BB"
"29/04/2017";"Frutas e verduras";-95.0;"Feira e Mercearia";"Carteira"
"29/04/2017";"Pães, ovos,  açúcar é massa de cuscuz";-28.06;"Padaria";"Cartão de Crédito BB"
"30/04/2017";"Café da manhã com Gracinha";-24.09;"Supermercado";"Cartão de Crédito BB"
"30/04/2017";"Alimentos, frutas e materiais de limpeza";-250.16;"Supermercado";"Cartão de Crédito BB"
"30/04/2017";"Almoço com Gracinha e amigos";-137.0;"Restaurante";"Cartão de Crédito BB"
"01/05/2017";"Transporte de Rosiene Satirio de Oliveira - Semana";-51.0;"Transporte Empregados";"Carteira"
"01/05/2017";"Café da manhã com Gracinha";-25.89;"Supermercado";"Cartão de Crédito BB"
"01/05/2017";"Almoço com Gracinha";-116.05;"Restaurante";"Cartão de Crédito BB"
"01/05/2017";"Remédios para Gracinha";-56.43;"Farmácia";"Cartão de Crédito BB"
"01/05/2017";"Biscoitos e água de côco.";-21.93;"Padaria";"Cartão de Crédito BB"
"02/05/2017";"Licenciamento automático - 2017 - Hilux";-102.01;"Automóvel Licenciamento";"Conta Corrente"
"02/05/2017";"DPVAT - 2017 - Hilux";-68.1;"Automóvel DPVAT";"Conta Corrente"
"02/05/2017";"Recarga cartão RioCard - Isadora";-100.0;"Metrô/Ônibus";"Conta Corrente"
"02/05/2017";"Energia Elétrica - Casa de Maceió";-489.44;"Energia Elétrica";"Conta Corrente"
"02/05/2017";"Salário - Rosiene Satirio de Oliveira - abril de 2017";-862.04;"Salário Empregados";"Carteira"
"02/05/2017";"Transferência para a carteira";-900.0;"Transferência entre Contas";"Conta Corrente"
"02/05/2017";"Transferência para a carteira";900.0;"Transferência entre Contas";"Carteira"
"02/05/2017";"Pagamento UOL (5 / 12)";-32.93;"Servidor";"Conta Corrente"
"02/05/2017";"Depósito para despesas de Isadora";-200.0;"Mesada";"Conta Corrente"
"02/05/2017";"Remédios para Gracinha";-43.0;"Farmácia";"Cartão de Crédito BB"
"03/05/2017";"Mensalidade PUC-Rio (equivalente 2 meses)";-6694.0;"Faculdade";"Conta Corrente"
"03/05/2017";"Vacina HPV - Isadora (1 / 2)";-220.0;"Exames";"Conta Corrente"
"03/05/2017";"Energia Elétrica - Casa de Aracaju";-87.13;"Energia Elétrica";"Conta Corrente"
"03/05/2017";"Hotel Florianópolis I (2 / 6)";-111.78;"Estadia";"Conta Corrente"
"03/05/2017";"Hotel Foz de Iguaçu (2 / 10)";-135.04;"Estadia";"Conta Corrente"
"03/05/2017";"Hotel Florianópolis II (2 / 3)";-94.08;"Estadia";"Conta Corrente"
"03/05/2017";"Passagem para Isadora - Semana Santa (2 / 6)";-118.26;"Passagens";"Cartão de Crédito BB"
"03/05/2017";"Aplicação Investimento Financeiro";-50000.0;"Investimentos Financeiros";"Conta Corrente"
"03/05/2017";"Aula de Pilates de Gracinha";-50.0;"Academia";"Carteira"
"03/05/2017";"Café da Manhã";-16.95;"Padaria";"Cartão de Crédito BB"
"03/05/2017";"Almoço";-11.0;"Restaurante";"Cartão de Crédito BB"
"03/05/2017";"Mensalidade da hidroginástica (1 / 3)";-370.0;"Academia";"Cartão de Crédito BB"
"04/05/2017";"Almoço";-19.16;"Restaurante";"Cartão de Crédito BB"
"04/05/2017";"Materiais para o apartamento de Maceió";-130.67;"OUTRAS DESPESAS";"Cartão de Crédito BB"
"04/05/2017";"Jantar com Gracinha";-33.99;"Restaurante";"Cartão de Crédito BB"
"05/05/2017";"Condomínio - Apartamento de Aracaju";-486.38;"Condomínio";"Conta Corrente"
"05/05/2017";"Energia Elétrica - Apartamento Aracaju";-141.34;"Energia Elétrica";"Conta Corrente"
"05/05/2017";"E-SOCIAL - Rosiene Satirio de Oliveira - Salario Mensal";-262.35;"Encargos Empregados";"Conta Corrente"
"05/05/2017";"Depósito para despesas de Isadora";-300.0;"Mesada";"Conta Corrente"
"05/05/2017";"Passagem para ACMD - Aracaju/Maceió";-58.96;"Metrô/Ônibus";"Cartão de Crédito BB"
"05/05/2017";"Hotel na Praia do Francês";-325.61;"Estadia";"Cartão de Crédito BB"
"05/05/2017";"Jantar com Gracinha";-35.0;"Restaurante";"Cartão de Crédito BB"
"05/05/2017";"Depósito FGTS";1164.46;"FGTS";"FGTS"
"06/05/2017";"Almoço com Gracinha e doces";-88.0;"Restaurante";"Cartão de Crédito BB"
"06/05/2017";"Taxa de Embarque - rodoviária de Aracaju";-10.0;"Passagens";"Carteira"
"06/05/2017";"Lanche com Gracinha";-16.83;"Lanchonete";"Cartão de Crédito BB"
"07/05/2017";"Cafe da Manhã";-30.0;"Padaria";"Carteira"
"07/05/2017";"Taxi Rodoviária Maceió - residência";-30.0;"Táxi";"Carteira"
"07/05/2017";"Combustível para a HILUX";-140.33;"Combustível";"Cartão de Crédito BB"
"07/05/2017";"Almoço";-25.2;"Restaurante";"Cartão de Crédito BB"
"07/05/2017";"Pães e água de côco";-24.43;"Padaria";"Cartão de Crédito BB"
"07/05/2017";"Sorvetes";-8.74;"Lanchonete";"Cartão de Crédito BB"
"08/05/2017";"Água e Esgoto - Casa de Aracaju";-33.0;"Água e Esgoto";"Conta Corrente"
"08/05/2017";"Café da Manhã";-13.6;"Padaria";"Cartão de Crédito BB"
"08/05/2017";"Alimentos, frutas e materiais de limpeza";-147.04;"Supermercado";"Cartão de Crédito BB"
"08/05/2017";"Transferência para a carteira";-300.0;"Transferência entre Contas";"Conta Corrente"
"08/05/2017";"Transferência para a carteira";300.0;"Transferência entre Contas";"Carteira"
"08/05/2017";"Transporte de Rosiene Satirio de Oliveira - Semana";-51.0;"Transporte Empregados";"Carteira"
"08/05/2017";"Torradeira para Isadora (3 / 6)";-11.18;"OUTRAS DESPESAS";"Cartão de Crédito BB"
"08/05/2017";"Materiais para Isadora (3 / 3)";-50.15;"OUTRAS DESPESAS";"Cartão de Crédito BB"
"09/05/2017";"BB Seguro da HILUX (5 / 6)";-583.95;"Automóvel Seguro";"Cartão de Crédito BB"
"09/05/2017";"Água e Esgoto - Apartamento de Maceió";-80.6;"Água e Esgoto";"Conta Corrente"
"09/05/2017";"Passagem para ACMD - MCZ/AJU/MCZ";-117.91;"Metrô/Ônibus";"Cartão de Crédito BB"
"10/05/2017";"Condomínio - Casa de Maceió com Taxa Extra 03/03";-915.0;"Condomínio";"Conta Corrente"
"10/05/2017";"Condomínio - Casa de Aracaju";-950.08;"Condomínio";"Conta Corrente"
"10/05/2017";"Pensionato de Isadora";-2000.0;"Moradia (Isadora)";"Conta Corrente"
"10/05/2017";"Link de Internet - NET (5 / 12)";-99.19;"Internet";"Conta Corrente"
"10/05/2017";"TV a Cabo - Claro (5 / 12)";-111.74;"TV a Cabo";"Conta Corrente"
"10/05/2017";"Juros e atualização monetária - FGTS";55.71;"FGTS";"FGTS"
"10/05/2017";"Condomínio - Apartamento de Maceió";-415.0;"Condomínio";"Conta Corrente"
"10/05/2017";"Adiantamento PETROS";4911.56;"Benefícios Aposentadoria";"Conta Corrente"
"10/05/2017";"Picineiro - pagamento mensal";-142.0;"Pagamento Picineiro";"Carteira"
"10/05/2017";"Transferência para o Cartão de Crédito";-4043.83;"Transferência entre Contas";"Conta Corrente"
"10/05/2017";"Transferência para o Cartão de Crédito";4043.83;"Transferência entre Contas";"Cartão de Crédito BB"
"10/05/2017";"Impressora e papel para Isadora (3 / 10)";-43.31;"Acessórios";"Cartão de Crédito BB"
"10/05/2017";"Camisas para ACMD (3 / 5)";-41.99;"Roupas e Calçados";"Cartão de Crédito BB"
"11/05/2017";"Pães e biscoitos";-11.02;"Padaria";"Cartão de Crédito BB"
"11/05/2017";"SPOTIFY para Isadora";-16.9;"Internet";"Cartão de Crédito BB"
"12/05/2017";"Taxi residência Rodoviária de Maceió";-30.0;"Táxi";"Carteira"
"12/05/2017";"Lanche";-15.0;"Lanchonete";"Carteira"
"12/05/2017";"Aluguel casa de Aracaju";2103.03;"Aluguel dos Imóveis";"Conta Corrente"
"13/05/2017";"Estacionamento maternidade";-15.0;"Estacionamento";"Carteira"
"13/05/2017";"Almoço com Gracinha e João Paulo";-125.0;"Restaurante";"Cartão de Crédito BB"
"13/05/2017";"Jantar com Gracinha";-58.41;"Restaurante";"Cartão de Crédito BB"
"13/05/2017";"Estacionamento Shopping Jardins";-10.0;"Estacionamento";"Carteira"
"13/05/2017";"Compra de camisas (1 / 2)";-59.9;"Roupas e Calçados";"Cartão de Crédito BB"
"14/05/2017";"Taxi residência Rodoviária de Aracaju";-20.0;"Táxi";"Carteira"
"14/05/2017";"Lanche";-5.0;"Lanchonete";"Carteira"
"14/05/2017";"Taxi Rodoviária Maceió - residência";-15.0;"Táxi";"Carteira"
"14/05/2017";"Almoço";-30.62;"Restaurante";"Cartão de Crédito BB"
"14/05/2017";"Alimentos e frutas";-83.94;"Supermercado";"Cartão de Crédito BB"
"14/05/2017";"Remédios para Isadora (3 / 3)";-87.54;"Farmácia";"Cartão de Crédito BB"
"14/05/2017";"Passagem de MCZ/GIG e GIG/MCZ (4 / 6)";-147.5;"Passagens";"Cartão de Crédito BB"
"14/05/2017";"Hotel PÉTIT -  Rio de Janeiro (4 / 6)";-30.24;"Estadia";"Cartão de Crédito BB"
"15/05/2017";"Gás Natural - Apartamento de Maceió";-41.07;"Gás";"Conta Corrente"
"15/05/2017";"Transporte de Rosiene Satirio de Oliveira - Semana";-51.0;"Transporte Empregados";"Carteira"
"15/05/2017";"Pães em Satuba";-10.0;"Padaria";"Carteira"
"16/05/2017";"Alimentos frutas e materiais de limpeza";-148.16;"Supermercado";"Cartão de Crédito BB"
"16/05/2017";"Depósito para despesas de Isadora";-300.0;"Mesada";"Conta Corrente"
"17/05/2017";"Celulares - VIVO";-311.96;"Celular";"Conta Corrente"
"17/05/2017";"Remédio pomada";-46.45;"Farmácia";"Cartão de Crédito BB"
"18/05/2017";"Energia Elétrica - Apartamento de Maceió";-81.7;"Energia Elétrica";"Conta Corrente"
"19/05/2017";"Combustível para a HILUX";-110.05;"Combustível";"Cartão de Crédito BB"
"19/05/2017";"Remédios para pressão - ACMD";-96.55;"Farmácia";"Cartão de Crédito BB"
"19/05/2017";"Remédios para pressão - Aspirina";-12.7;"Farmácia";"Cartão de Crédito BB"
"19/05/2017";"Massa Epóxi";-3.5;"OUTRAS DESPESAS";"Cartão de Crédito BB"
"20/05/2017";"Transferência para a carteira";-260.0;"Transferência entre Contas";"Conta Corrente"
"20/05/2017";"Transferência para a carteira";260.0;"Transferência entre Contas";"Carteira"
"21/05/2017";"Almoço com Gracinha e Dona Estela";-168.3;"Restaurante";"Cartão de Crédito BB"
"21/05/2017";"Estacionamento";-6.0;"Estacionamento";"Cartão de Crédito BB"
"21/05/2017";"Aluguel do carro em Foz de Iguaçu (3 / 10)";-33.1;"Transporte";"Cartão de Crédito BB"
"22/05/2017";"Depósito para despesas de Isadora";-300.0;"Mesada";"Conta Corrente"
"22/05/2017";"IPTU 2016 - Terreno do Sitio Girassol (atrasado)";-261.04;"Impostos (IPTU, SPU e outros)";"Conta Corrente"
"22/05/2017";"IPTU 2017 - Terreno do Sítio Girassol";-233.35;"Impostos (IPTU, SPU e outros)";"Conta Corrente"
"22/05/2017";"IPTU 2017 - Terreno da Caueira";-162.06;"Impostos (IPTU, SPU e outros)";"Conta Corrente"
"22/05/2017";"Recarga cartão RioCard - Isadora";-50.0;"Metrô/Ônibus";"Conta Corrente"
"22/05/2017";"Transporte de Rosiene Satirio de Oliveira - Semana";-51.0;"Transporte Empregados";"Carteira"
"23/05/2017";"Aluguel do carro em Florianópolis (3 / 10)";-11.0;"Transporte";"Cartão de Crédito BB"
"23/05/2017";"Remédio Licopeno";-32.3;"Farmácia";"Cartão de Crédito BB"
"24/05/2017";"Ovos e pães";-16.27;"Padaria";"Cartão de Crédito BB"
"25/05/2017";"Telefone Fixo - OI";-54.37;"Telefone Fixo";"Conta Corrente"
"25/05/2017";"Aplicação no BRASILPREV - Isadora (5 / 12)";-602.71;"BRASILPREV";"Conta Corrente"
"25/05/2017";"Benefício PETROS II";2862.96;"Benefícios Aposentadoria";"Conta Corrente"
"25/05/2017";"Benefício INSS";4103.17;"Benefícios Aposentadoria";"Conta Corrente"
"25/05/2017";"Benefício PETROS I";8828.82;"Benefícios Aposentadoria";"Conta Corrente"
"26/05/2017";"Passagem para ACMD - Aracaju/Maceió";-58.96;"Metrô/Ônibus";"Cartão de Crédito BB"
"26/05/2017";"Café da manhã";-5.0;"Padaria";"Carteira"
"26/05/2017";"Táxi ALGÁS / Receita Federal / ALGÁS";-75.0;"Táxi";"Carteira"
"27/05/2017";"Combustível para o carro de Gracinha";-150.0;"Combustível";"Carteira"
"27/05/2017";"Cafe da Manhã";-20.75;"Padaria";"Cartão de Crédito BB"
"28/05/2017";"Controle de Ratos na Casa de Maceió (5 / 12)";-121.55;"OUTRAS DESPESAS";"Conta Corrente"
"28/05/2017";"Molas para a HILUX (2 / 6)";-126.21;"Automóvel Lavagem/Manutenção";"Cartão de Crédito BB"
"28/05/2017";"Taxi residência Rodoviária de Aracaju";-20.0;"Táxi";"Carteira"
"28/05/2017";"Taxi Rodoviária Maceió - residência";-30.0;"Táxi";"Carteira"
"28/05/2017";"Combustível para a HILUX";-85.0;"Combustível";"Cartão de Crédito BB"
"28/05/2017";"Almoço";-32.01;"Restaurante";"Cartão de Crédito BB"
"28/05/2017";"Produtos de limpeza";-60.48;"Supermercado";"Cartão de Crédito BB"
"28/05/2017";"Pães, queijo e ovos";-33.82;"Padaria";"Cartão de Crédito BB"
"28/05/2017";"Aparelho de barba (barbeador) (6 / 10)";-8.99;"Restaurante";"Cartão de Crédito BB"
"28/05/2017";"Aluguel carro no Rio de Janeiro (3 / 10)";-11.08;"Transporte";"Cartão de Crédito BB"
"29/05/2017";"Transferência para pagamento dos amortecedores";-240.0;"Automóvel Lavagem/Manutenção";"Conta Corrente"
"29/05/2017";"Transporte de Rosiene Satirio de Oliveira - Semana";-51.0;"Transporte Empregados";"Carteira"
"29/05/2017";"Verduras, frutas e materiais de limpeza";-152.43;"Supermercado";"Cartão de Crédito BB"
"29/05/2017";"Gaze";-2.98;"Farmácia";"Cartão de Crédito BB"
"29/05/2017";"Transferência para a carteira";-300.0;"Transferência entre Contas";"Conta Corrente"
"29/05/2017";"Transferência para a carteira";300.0;"Transferência entre Contas";"Carteira"
"30/05/2017";"Casa Maceió - Produtos para a piscina";-149.9;"Restauração / Manutenção";"Cartão de Crédito BB"
"30/05/2017";"Transferência para ajudar Fagner";-100.0;"Presentes";"Conta Corrente"
"30/05/2017";"Transferência para a carteira";-550.0;"Transferência entre Contas";"Conta Corrente"
"30/05/2017";"Transferência para a carteira";550.0;"Transferência entre Contas";"Carteira"
"30/05/2017";"Pães e queijo";-35.88;"Padaria";"Cartão de Crédito BB"
"31/05/2017";"Energia Elétrica - Casa de Aracaju";-69.71;"Energia Elétrica";"Conta Corrente"
"31/05/2017";"Caneta para Isadora";-49.07;"Material Escolar";"Cartão de Crédito BB"
"31/05/2017";"Salário - ALGÁS";11013.43;"Remuneração";"Conta Corrente"
"01/06/2017";"Salário - Rosiene Satirio de Oliveira - maio de 2017";-862.04;"Salário Empregados";"Carteira"
"01/06/2017";"Remédio";-35.0;"Farmácia";"Cartão de Crédito BB"
"01/06/2017";"Pães e queijo";-20.85;"Padaria";"Cartão de Crédito BB"
"01/06/2017";"Cafe da Manhã";-5.0;"Padaria";"Carteira"
"02/06/2017";"Pagamento UOL (6 / 12)";-32.93;"Servidor";"Conta Corrente"
"02/06/2017";"Energia Elétrica - Apartamento Aracaju";-218.13;"Energia Elétrica";"Conta Corrente"
"02/06/2017";"Energia Elétrica - Casa de Maceió";-461.86;"Energia Elétrica";"Conta Corrente"
"02/06/2017";"Passagem para ACMD - Maceió/Aracaju";-58.96;"Metrô/Ônibus";"Cartão de Crédito BB"
"02/06/2017";"Remédio LipLess (1 / 3)";-29.3;"Farmácia";"Cartão de Crédito BB"
"02/06/2017";"Transferência para carteira";-270.0;"Transferência entre Contas";"Conta Corrente"
"02/06/2017";"Transferência para carteira";270.0;"Transferência entre Contas";"Carteira"
"03/06/2017";"Hotel Florianópolis I (3 / 6)";-111.78;"Estadia";"Conta Corrente"
"03/06/2017";"Hotel Foz de Iguaçu (3 / 10)";-135.04;"Estadia";"Conta Corrente"
"03/06/2017";"Hotel Florianópolis II (3 / 3)";-94.08;"Estadia";"Conta Corrente"
"03/06/2017";"Passagem para Isadora - Semana Santa (3 / 6)";-118.26;"Passagens";"Cartão de Crédito BB"
"03/06/2017";"Cama para as massagens de Gracinha (1 / 5)";-111.0;"Acessórios";"Conta Corrente"
"03/06/2017";"Manutenção do controle remoto do ar condicionado";-40.0;"OUTRAS DESPESAS";"Conta Corrente"
"03/06/2017";"Mesada P1 2017.06";-450.0;"Mesada";"Conta Corrente"
"03/06/2017";"Almoço";-20.5;"Restaurante";"Cartão de Crédito BB"
